origin,destination,airline,travel_date,quote_date,fare_class,base_fare,airline_surcharge,statutory_taxes,airport_charges,taxes_fees,total_fare
BOM,BLR,BW2,2026-09-03,2026-09-01,PREMIUM_ECONOMY,6218.58,904.52,2487.43,1695.98,5087.93,11306.51
BOM,BLR,BW2,2026-09-03,2026-09-01,BUSINESS,11997.57,1745.1,4799.03,3272.07,9816.2,21813.77
BOM,BLR,BW2,2026-09-06,2026-09-01,ECONOMY_SAVER,2912.28,423.6,1164.91,794.27,2382.78,5295.06
BOM,BLR,BW2,2026-09-06,2026-09-01,ECONOMY_FLEX,3980.77,579.02,1592.31,1085.66,3256.99,7237.76
BOM,BLR,BW2,2026-09-06,2026-09-01,PREMIUM_ECONOMY,6130.66,891.73,2452.27,1672.0,5016.0,11146.66
BOM,BLR,BW2,2026-09-06,2026-09-01,BUSINESS,11678.92,1698.75,4671.57,3185.16,9555.48,21234.4
BOM,BLR,BW2,2026-09-14,2026-09-01,ECONOMY_SAVER,2412.11,350.85,964.84,657.85,1973.54,4385.65
BOM,BLR,BW2,2026-09-14,2026-09-01,ECONOMY_FLEX,2987.2,434.5,1194.88,814.7,2444.08,5431.28
BOM,BLR,BW2,2026-09-14,2026-09-01,BUSINESS,9201.5,1338.4,3680.6,2509.5,7528.5,16730.0
BOM,BLR,BW2,2026-09-17,2026-09-01,ECONOMY_SAVER,2278.79,331.46,911.52,621.49,1864.47,4143.26
BOM,BLR,BW2,2026-09-17,2026-09-01,ECONOMY_FLEX,3051.25,443.82,1220.5,832.16,2496.48,5547.73
BOM,BLR,BW2,2026-10-23,2026-09-01,ECONOMY_SAVER,2160.62,314.27,864.25,589.26,1767.78,3928.4
BOM,BLR,BW2,2026-10-23,2026-09-01,ECONOMY_FLEX,2876.9,418.46,1150.76,784.6,2353.82,5230.72
BOM,BLR,BW2,2026-10-23,2026-09-01,BUSINESS,7861.16,1143.44,3144.46,2143.95,6431.85,14293.01
BOM,BLR,NS3,2026-09-04,2026-09-01,ECONOMY_SAVER,3769.58,548.3,1507.83,1028.07,3084.2,6853.78
BOM,BLR,NS3,2026-09-04,2026-09-01,ECONOMY_FLEX,5201.42,756.57,2080.57,1418.57,4255.71,9457.13
BOM,BLR,NS3,2026-09-04,2026-09-01,PREMIUM_ECONOMY,7799.9,1134.53,3119.96,2127.25,6381.74,14181.64
BOM,BLR,NS3,2026-09-06,2026-09-01,ECONOMY_SAVER,3550.54,516.44,1420.21,968.33,2904.98,6455.52
BOM,BLR,NS3,2026-09-06,2026-09-01,ECONOMY_FLEX,4883.58,710.34,1953.43,1331.89,3995.66,8879.24
BOM,BLR,NS3,2026-09-06,2026-09-01,PREMIUM_ECONOMY,7869.33,1144.63,3147.73,2146.18,6438.54,14307.87
BOM,BLR,NS3,2026-09-06,2026-09-01,BUSINESS,14294.25,2079.16,5717.7,3898.44,11695.3,25989.55
BOM,BLR,NS3,2026-09-13,2026-09-01,ECONOMY_SAVER,3176.7,462.07,1270.68,866.37,2599.12,5775.82
BOM,BLR,NS3,2026-09-13,2026-09-01,ECONOMY_FLEX,4457.37,648.34,1782.95,1215.64,3646.93,8104.3
BOM,BLR,NS3,2026-09-13,2026-09-01,PREMIUM_ECONOMY,6407.91,932.06,2563.16,1747.62,5242.84,11650.75
BOM,BLR,NS3,2026-09-28,2026-09-01,ECONOMY_SAVER,2303.09,335.0,921.24,628.11,1884.35,4187.44
BOM,BLR,NS3,2026-09-28,2026-09-01,ECONOMY_FLEX,3286.04,477.97,1314.42,896.19,2688.58,5974.62
BOM,BLR,NS3,2026-09-28,2026-09-01,BUSINESS,8728.81,1269.65,3491.53,2380.58,7141.76,15870.57
BOM,BLR,NS3,2026-10-19,2026-09-01,ECONOMY_SAVER,2423.48,352.51,969.39,660.95,1982.85,4406.33
BOM,BLR,NS3,2026-10-19,2026-09-01,ECONOMY_FLEX,3443.52,500.88,1377.41,939.13,2817.42,6260.94
BOM,BLR,CE9,2026-09-04,2026-09-01,ECONOMY_SAVER,3069.26,446.44,1227.7,837.07,2511.21,5580.47
BOM,BLR,CE9,2026-09-04,2026-09-01,ECONOMY_FLEX,4100.11,596.38,1640.04,1118.21,3354.63,7454.74
BOM,BLR,CE9,2026-09-05,2026-09-01,ECONOMY_SAVER,2687.49,390.91,1075.0,732.95,2198.86,4886.35
BOM,BLR,CE9,2026-09-05,2026-09-01,ECONOMY_FLEX,3453.77,502.37,1381.51,941.93,2825.81,6279.58
BOM,BLR,CE9,2026-09-05,2026-09-01,PREMIUM_ECONOMY,5561.69,808.97,2224.68,1516.82,4550.47,10112.16
BOM,BLR,CE9,2026-09-13,2026-09-01,ECONOMY_SAVER,2472.16,359.59,988.86,674.23,2022.68,4494.84
BOM,BLR,CE9,2026-09-13,2026-09-01,ECONOMY_FLEX,3329.72,484.32,1331.89,908.11,2724.32,6054.04
BOM,BLR,CE9,2026-09-13,2026-09-01,PREMIUM_ECONOMY,4750.25,690.94,1900.1,1295.52,3886.56,8636.81
BOM,BLR,CE9,2026-09-13,2026-09-01,BUSINESS,9257.86,1346.6,3703.14,2524.87,7574.61,16832.47
BOM,BLR,CE9,2026-09-27,2026-09-01,ECONOMY_SAVER,1908.21,277.56,763.29,520.42,1561.27,3469.48
BOM,BLR,CE9,2026-09-27,2026-09-01,ECONOMY_FLEX,2717.58,395.28,1087.03,741.16,2223.47,4941.05
BOM,BLR,CE9,2026-09-27,2026-09-01,PREMIUM_ECONOMY,4327.41,629.44,1730.96,1180.2,3540.6,7868.01
BOM,BLR,CE9,2026-10-07,2026-09-01,ECONOMY_SAVER,1687.61,245.47,675.04,460.26,1380.77,3068.38
BOM,BLR,CE9,2026-10-07,2026-09-01,ECONOMY_FLEX,2393.22,348.1,957.29,652.69,1958.08,4351.3
BOM,BLR,CE9,2026-10-07,2026-09-01,PREMIUM_ECONOMY,3449.4,501.73,1379.76,940.75,2822.24,6271.64
BLR,BOM,SA1,2026-09-03,2026-09-01,ECONOMY_SAVER,3323.4,483.4,1329.36,906.38,2719.14,6042.54
BLR,BOM,SA1,2026-09-03,2026-09-01,ECONOMY_FLEX,4802.9,698.6,1921.16,1309.89,3929.65,8732.55
BLR,BOM,SA1,2026-09-03,2026-09-01,BUSINESS,13063.1,1900.09,5225.24,3562.67,10688.0,23751.1
BLR,BOM,SA1,2026-09-06,2026-09-01,ECONOMY_SAVER,3517.55,511.64,1407.02,959.33,2877.99,6395.54
BLR,BOM,SA1,2026-09-06,2026-09-01,ECONOMY_FLEX,4796.87,697.73,1918.75,1308.23,3924.71,8721.58
BLR,BOM,SA1,2026-09-06,2026-09-01,PREMIUM_ECONOMY,6913.73,1005.63,2765.49,1885.57,5656.69,12570.42
BLR,BOM,SA1,2026-09-15,2026-09-01,ECONOMY_SAVER,2543.95,370.03,1017.58,693.81,2081.42,4625.37
BLR,BOM,SA1,2026-09-15,2026-09-01,ECONOMY_FLEX,3330.8,484.48,1332.32,908.4,2725.2,6056.0
BLR,BOM,SA1,2026-09-15,2026-09-01,PREMIUM_ECONOMY,5280.79,768.11,2112.31,1440.22,4320.64,9601.43
BLR,BOM,SA1,2026-09-15,2026-09-01,BUSINESS,9991.41,1453.3,3996.56,2724.93,8174.79,18166.2
BLR,BOM,SA1,2026-09-23,2026-09-01,ECONOMY_SAVER,2361.72,343.52,944.69,644.11,1932.32,4294.04
BLR,BOM,SA1,2026-09-23,2026-09-01,ECONOMY_FLEX,2928.99,426.04,1171.6,798.81,2396.45,5325.44
BLR,BOM,SA1,2026-09-23,2026-09-01,PREMIUM_ECONOMY,4953.23,720.47,1981.29,1350.88,4052.64,9005.87
BLR,BOM,SA1,2026-10-30,2026-09-01,ECONOMY_SAVER,2202.15,320.31,880.86,600.58,1801.75,4003.9
BLR,BOM,SA1,2026-10-30,2026-09-01,ECONOMY_FLEX,2854.08,415.14,1141.63,778.39,2335.16,5189.24
BLR,BOM,SA1,2026-10-30,2026-09-01,BUSINESS,8036.53,1168.95,3214.61,2191.78,6575.34,14611.87
BLR,BOM,BW2,2026-09-02,2026-09-01,ECONOMY_SAVER,3097.82,450.59,1239.13,844.86,2534.58,5632.4
BLR,BOM,BW2,2026-09-02,2026-09-01,ECONOMY_FLEX,4622.22,672.32,1848.89,1260.6,3781.81,8404.03
BLR,BOM,BW2,2026-09-02,2026-09-01,BUSINESS,12966.23,1886.0,5186.49,3536.24,10608.73,23574.96
BLR,BOM,BW2,2026-09-08,2026-09-01,ECONOMY_SAVER,2628.49,382.33,1051.4,716.86,2150.59,4779.08
BLR,BOM,BW2,2026-09-08,2026-09-01,ECONOMY_FLEX,3680.86,535.4,1472.35,1003.87,3011.62,6692.48
BLR,BOM,BW2,2026-09-08,2026-09-01,PREMIUM_ECONOMY,5481.53,797.31,2192.61,1494.96,4484.88,9966.41
BLR,BOM,BW2,2026-09-10,2026-09-01,ECONOMY_SAVER,2645.74,384.84,1058.3,721.56,2164.7,4810.44
BLR,BOM,BW2,2026-09-10,2026-09-01,ECONOMY_FLEX,3711.42,539.84,1484.57,1012.2,3036.61,6748.03
BLR,BOM,BW2,2026-09-10,2026-09-01,PREMIUM_ECONOMY,5769.55,839.21,2307.82,1573.51,4720.54,10490.09
BLR,BOM,BW2,2026-10-01,2026-09-01,ECONOMY_SAVER,2055.66,299.0,822.26,560.64,1681.9,3737.56
BLR,BOM,BW2,2026-10-01,2026-09-01,ECONOMY_FLEX,2535.48,368.8,1014.19,691.49,2074.48,4609.96
BLR,BOM,BW2,2026-10-01,2026-09-01,PREMIUM_ECONOMY,4181.77,608.26,1672.71,1140.48,3421.45,7603.22
BLR,BOM,BW2,2026-10-20,2026-09-01,ECONOMY_SAVER,2137.13,310.86,854.85,582.85,1748.56,3885.69
BLR,BOM,BW2,2026-10-20,2026-09-01,ECONOMY_FLEX,2841.15,413.26,1136.46,774.85,2324.57,5165.72
BLR,BOM,BW2,2026-10-20,2026-09-01,BUSINESS,7750.46,1127.34,3100.18,2113.76,6341.28,14091.74
BLR,BOM,NS3,2026-09-01,2026-09-01,ECONOMY_SAVER,4182.3,608.33,1672.92,1140.63,3421.88,7604.18
BLR,BOM,NS3,2026-09-01,2026-09-01,ECONOMY_FLEX,5385.35,783.32,2154.14,1468.74,4406.2,9791.55
BLR,BOM,NS3,2026-09-01,2026-09-01,PREMIUM_ECONOMY,8343.11,1213.54,3337.24,2275.4,6826.18,15169.29
BLR,BOM,NS3,2026-09-06,2026-09-01,ECONOMY_SAVER,3886.81,565.35,1554.72,1060.05,3180.12,7066.93
BLR,BOM,NS3,2026-09-06,2026-09-01,ECONOMY_FLEX,5264.65,765.77,2105.86,1435.81,4307.44,9572.09
BLR,BOM,NS3,2026-09-06,2026-09-01,PREMIUM_ECONOMY,8295.97,1206.69,3318.39,2262.54,6787.62,15083.59
BLR,BOM,NS3,2026-09-06,2026-09-01,BUSINESS,14211.31,2067.1,5684.52,3875.81,11627.43,25838.74
BLR,BOM,NS3,2026-09-11,2026-09-01,ECONOMY_SAVER,3460.48,503.34,1384.19,943.78,2831.31,6291.79
BLR,BOM,NS3,2026-09-11,2026-09-01,ECONOMY_FLEX,4493.41,653.59,1797.36,1225.47,3676.42,8169.83
BLR,BOM,NS3,2026-09-11,2026-09-01,BUSINESS,13015.32,1893.14,5206.13,3549.63,10648.9,23664.22
BLR,BOM,NS3,2026-09-20,2026-09-01,ECONOMY_SAVER,2744.91,399.26,1097.96,748.61,2245.83,4990.74
BLR,BOM,NS3,2026-09-20,2026-09-01,ECONOMY_FLEX,3751.4,545.66,1500.56,1023.11,3069.33,6820.73
BLR,BOM,NS3,2026-09-20,2026-09-01,BUSINESS,10992.37,1598.89,4396.95,2997.91,8993.75,19986.12
BLR,BOM,NS3,2026-10-23,2026-09-01,ECONOMY_SAVER,2688.79,391.1,1075.52,733.3,2199.92,4888.71
BLR,BOM,NS3,2026-10-23,2026-09-01,ECONOMY_FLEX,3435.13,499.66,1374.05,936.85,2810.56,6245.69
BLR,BOM,NS3,2026-10-23,2026-09-01,BUSINESS,9350.98,1360.14,3740.39,2550.27,7650.8,17001.78
BLR,BOM,CE9,2026-09-03,2026-09-01,ECONOMY_SAVER,3070.71,446.65,1228.28,837.47,2512.4,5583.11
BLR,BOM,CE9,2026-09-03,2026-09-01,ECONOMY_FLEX,3798.49,552.51,1519.4,1035.95,3107.86,6906.35
BLR,BOM,CE9,2026-09-06,2026-09-01,ECONOMY_SAVER,2968.97,431.85,1187.59,809.72,2429.16,5398.13
BLR,BOM,CE9,2026-09-06,2026-09-01,ECONOMY_FLEX,3965.07,576.74,1586.03,1081.37,3244.14,7209.21
BLR,BOM,CE9,2026-09-06,2026-09-01,PREMIUM_ECONOMY,5911.13,859.8,2364.45,1612.13,4836.38,10747.51
BLR,BOM,CE9,2026-09-06,2026-09-01,BUSINESS,10563.67,1536.53,4225.47,2881.01,8643.01,19206.68
BLR,BOM,CE9,2026-09-10,2026-09-01,ECONOMY_SAVER,2396.11,348.53,958.45,653.48,1960.46,4356.57
BLR,BOM,CE9,2026-09-10,2026-09-01,ECONOMY_FLEX,3475.38,505.51,1390.15,947.83,2843.49,6318.87
BLR,BOM,CE9,2026-09-10,2026-09-01,PREMIUM_ECONOMY,5363.52,780.15,2145.41,1462.78,4388.34,9751.86
BLR,BOM,CE9,2026-09-23,2026-09-01,ECONOMY_SAVER,1981.63,288.24,792.65,540.45,1621.34,3602.97
BLR,BOM,CE9,2026-09-23,2026-09-01,ECONOMY_FLEX,2730.05,397.1,1092.02,744.56,2233.68,4963.73
BLR,BOM,CE9,2026-09-23,2026-09-01,PREMIUM_ECONOMY,4127.19,600.32,1650.88,1125.59,3376.79,7503.98
BLR,BOM,CE9,2026-10-16,2026-09-01,ECONOMY_SAVER,1807.55,262.92,723.02,492.96,1478.9,3286.45
BLR,BOM,CE9,2026-10-16,2026-09-01,ECONOMY_FLEX,2588.1,376.45,1035.24,705.85,2117.54,4705.64
BLR,BOM,CE9,2026-10-16,2026-09-01,PREMIUM_ECONOMY,3719.21,540.98,1487.68,1014.33,3042.99,6762.2
BLR,BOM,CE9,2026-10-16,2026-09-01,BUSINESS,6891.46,1002.39,2756.58,1879.49,5638.46,12529.92
DEL,CCU,SA1,2026-09-03,2026-09-01,ECONOMY_SAVER,4658.84,677.65,1863.53,1270.59,3811.77,8470.61
DEL,CCU,SA1,2026-09-03,2026-09-01,ECONOMY_FLEX,6029.75,877.05,2411.9,1644.48,4933.43,10963.18
DEL,CCU,SA1,2026-09-03,2026-09-01,PREMIUM_ECONOMY,10250.52,1490.98,4100.21,2795.6,8386.79,18637.31
DEL,CCU,SA1,2026-09-03,2026-09-01,BUSINESS,17690.43,2573.15,7076.17,4824.67,14473.99,32164.42
DEL,CCU,SA1,2026-09-08,2026-09-01,ECONOMY_SAVER,4322.72,628.76,1729.09,1178.92,3536.77,7859.49
DEL,CCU,SA1,2026-09-08,2026-09-01,ECONOMY_FLEX,5274.89,767.26,2109.95,1438.6,4315.81,9590.7
DEL,CCU,SA1,2026-09-14,2026-09-01,ECONOMY_SAVER,3595.22,522.94,1438.09,980.51,2941.54,6536.76
DEL,CCU,SA1,2026-09-14,2026-09-01,ECONOMY_FLEX,5024.09,730.78,2009.64,1370.2,4110.62,9134.71
DEL,CCU,SA1,2026-09-20,2026-09-01,ECONOMY_SAVER,3446.38,501.29,1378.55,939.92,2819.76,6266.14
DEL,CCU,SA1,2026-09-20,2026-09-01,ECONOMY_FLEX,5014.32,729.36,2005.73,1367.54,4102.63,9116.95
DEL,CCU,SA1,2026-09-20,2026-09-01,PREMIUM_ECONOMY,7201.06,1047.43,2880.42,1963.93,5891.78,13092.84
DEL,CCU,SA1,2026-09-20,2026-09-01,BUSINESS,14125.48,2054.62,5650.19,3852.4,11557.21,25682.69
DEL,CCU,SA1,2026-10-25,2026-09-01,ECONOMY_SAVER,3358.09,488.45,1343.23,915.84,2747.52,6105.61
DEL,CCU,SA1,2026-10-25,2026-09-01,ECONOMY_FLEX,4080.15,593.48,1632.06,1112.77,3338.31,7418.46
DEL,CCU,SA1,2026-10-25,2026-09-01,PREMIUM_ECONOMY,6919.6,1006.49,2767.84,1887.16,5661.49,12581.09
DEL,CCU,BW2,2026-09-02,2026-09-01,ECONOMY_SAVER,4586.69,667.16,1834.68,1250.91,3752.75,8339.44
DEL,CCU,BW2,2026-09-02,2026-09-01,ECONOMY_FLEX,5980.71,869.92,2392.28,1631.11,4893.31,10874.02
DEL,CCU,BW2,2026-09-08,2026-09-01,ECONOMY_SAVER,3555.74,517.2,1422.3,969.75,2909.25,6464.99
DEL,CCU,BW2,2026-09-08,2026-09-01,ECONOMY_FLEX,4767.69,693.48,1907.07,1300.28,3900.83,8668.52
DEL,CCU,BW2,2026-09-08,2026-09-01,PREMIUM_ECONOMY,8168.04,1188.08,3267.22,2227.65,6682.95,14850.99
DEL,CCU,BW2,2026-09-08,2026-09-01,BUSINESS,14358.44,2088.5,5743.38,3915.94,11747.82,26106.26
DEL,CCU,BW2,2026-09-13,2026-09-01,ECONOMY_SAVER,3626.48,527.49,1450.59,989.04,2967.12,6593.6
DEL,CCU,BW2,2026-09-13,2026-09-01,ECONOMY_FLEX,4897.16,712.31,1958.86,1335.6,4006.77,8903.93
DEL,CCU,BW2,2026-09-13,2026-09-01,PREMIUM_ECONOMY,7700.79,1120.11,3080.31,2100.22,6300.64,14001.43
DEL,CCU,BW2,2026-09-13,2026-09-01,BUSINESS,14257.14,2073.77,5702.86,3888.31,11664.94,25922.08
DEL,CCU,BW2,2026-09-16,2026-09-01,ECONOMY_SAVER,3255.68,473.55,1302.27,887.92,2663.74,5919.42
DEL,CCU,BW2,2026-09-16,2026-09-01,ECONOMY_FLEX,4144.38,602.82,1657.75,1130.29,3390.86,7535.24
DEL,CCU,BW2,2026-09-16,2026-09-01,PREMIUM_ECONOMY,6856.88,997.36,2742.75,1870.07,5610.18,12467.06
DEL,CCU,BW2,2026-10-07,2026-09-01,ECONOMY_SAVER,2730.76,397.2,1092.3,744.75,2234.25,4965.01
DEL,CCU,BW2,2026-10-07,2026-09-01,ECONOMY_FLEX,3576.58,520.23,1430.63,975.44,2926.3,6502.88
DEL,CCU,BW2,2026-10-07,2026-09-01,PREMIUM_ECONOMY,5140.95,747.77,2056.38,1402.08,4206.23,9347.18
DEL,CCU,BW2,2026-10-07,2026-09-01,BUSINESS,10356.31,1506.37,4142.53,2824.45,8473.35,18829.66
DEL,CCU,NS3,2026-09-02,2026-09-01,ECONOMY_SAVER,5325.51,774.62,2130.2,1452.41,4357.23,9682.74
DEL,CCU,NS3,2026-09-02,2026-09-01,ECONOMY_FLEX,7601.94,1105.74,3040.77,2073.25,6219.76,13821.7
DEL,CCU,NS3,2026-09-02,2026-09-01,PREMIUM_ECONOMY,11880.59,1728.09,4752.24,3240.15,9720.48,21601.07
DEL,CCU,NS3,2026-09-07,2026-09-01,ECONOMY_SAVER,4771.64,694.06,1908.66,1301.35,3904.07,8675.71
DEL,CCU,NS3,2026-09-07,2026-09-01,ECONOMY_FLEX,6702.44,974.9,2680.97,1827.94,5483.81,12186.25
DEL,CCU,NS3,2026-09-07,2026-09-01,PREMIUM_ECONOMY,9501.71,1382.07,3800.68,2591.37,7774.12,17275.83
DEL,CCU,NS3,2026-09-13,2026-09-01,ECONOMY_SAVER,4305.49,626.25,1722.2,1174.23,3522.68,7828.17
DEL,CCU,NS3,2026-09-13,2026-09-01,ECONOMY_FLEX,5719.19,831.88,2287.67,1559.78,4679.33,10398.52
DEL,CCU,NS3,2026-09-13,2026-09-01,PREMIUM_ECONOMY,9661.25,1405.27,3864.5,2634.88,7904.65,17565.9
DEL,CCU,NS3,2026-09-13,2026-09-01,BUSINESS,16702.9,2429.51,6681.16,4555.33,13666.0,30368.9
DEL,CCU,NS3,2026-09-21,2026-09-01,ECONOMY_SAVER,3458.81,503.1,1383.52,943.31,2829.93,6288.74
DEL,CCU,NS3,2026-09-21,2026-09-01,ECONOMY_FLEX,4726.43,687.48,1890.57,1289.02,3867.07,8593.5
DEL,CCU,NS3,2026-09-21,2026-09-01,PREMIUM_ECONOMY,7734.76,1125.06,3093.9,2109.48,6328.44,14063.2
DEL,CCU,NS3,2026-10-08,2026-09-01,ECONOMY_SAVER,3250.0,472.73,1300.0,886.36,2659.09,5909.09
DEL,CCU,NS3,2026-10-08,2026-09-01,ECONOMY_FLEX,4364.15,634.79,1745.66,1190.22,3570.67,7934.82
DEL,CCU,NS3,2026-10-08,2026-09-01,BUSINESS,11939.03,1736.59,4775.61,3256.09,9768.29,21707.32
CCU,DEL,SA1,2026-09-04,2026-09-01,ECONOMY_SAVER,4588.1,667.36,1835.24,1251.3,3753.9,8342.0
CCU,DEL,SA1,2026-09-04,2026-09-01,ECONOMY_FLEX,6670.59,970.27,2668.24,1819.25,5457.76,12128.35
CCU,DEL,SA1,2026-09-04,2026-09-01,BUSINESS,18677.35,2716.7,7470.94,5093.82,15281.46,33958.81
CCU,DEL,SA1,2026-09-06,2026-09-01,ECONOMY_SAVER,4766.59,693.32,1906.63,1299.98,3899.93,8666.52
CCU,DEL,SA1,2026-09-06,2026-09-01,ECONOMY_FLEX,5926.04,861.97,2370.41,1616.19,4848.57,10774.61
CCU,DEL,SA1,2026-09-06,2026-09-01,PREMIUM_ECONOMY,9757.84,1419.32,3903.14,2661.23,7983.69,17741.53
CCU,DEL,SA1,2026-09-14,2026-09-01,ECONOMY_SAVER,3421.7,497.7,1368.68,933.2,2799.58,6221.28
CCU,DEL,SA1,2026-09-14,2026-09-01,ECONOMY_FLEX,4806.42,699.12,1922.57,1310.83,3932.52,8738.94
CCU,DEL,SA1,2026-09-14,2026-09-01,PREMIUM_ECONOMY,7714.81,1122.15,3085.92,2104.05,6312.12,14026.93
CCU,DEL,SA1,2026-09-14,2026-09-01,BUSINESS,13998.51,2036.15,5599.4,3817.77,11453.32,25451.83
CCU,DEL,SA1,2026-09-28,2026-09-01,ECONOMY_SAVER,2860.35,416.05,1144.14,780.09,2340.28,5200.63
CCU,DEL,SA1,2026-09-28,2026-09-01,ECONOMY_FLEX,3827.32,556.7,1530.93,1043.81,3131.44,6958.76
CCU,DEL,SA1,2026-09-28,2026-09-01,PREMIUM_ECONOMY,5902.21,858.5,2360.88,1609.7,4829.08,10731.29
CCU,DEL,SA1,2026-09-28,2026-09-01,BUSINESS,11763.26,1711.02,4705.31,3208.16,9624.49,21387.75
CCU,DEL,SA1,2026-10-03,2026-09-01,ECONOMY_SAVER,2848.71,414.36,1139.49,776.92,2330.77,5179.48
CCU,DEL,SA1,2026-10-03,2026-09-01,ECONOMY_FLEX,4029.22,586.07,1611.69,1098.87,3296.63,7325.85
CCU,DEL,BW2,2026-09-02,2026-09-01,ECONOMY_SAVER,4505.96,655.41,1802.38,1228.9,3686.69,8192.65
CCU,DEL,BW2,2026-09-02,2026-09-01,ECONOMY_FLEX,6098.75,887.09,2439.5,1663.3,4989.89,11088.64
CCU,DEL,BW2,2026-09-02,2026-09-01,BUSINESS,15989.44,2325.74,6395.77,4360.75,13082.26,29071.7
CCU,DEL,BW2,2026-09-08,2026-09-01,ECONOMY_SAVER,3771.8,548.62,1508.72,1028.67,3086.01,6857.81
CCU,DEL,BW2,2026-09-08,2026-09-01,ECONOMY_FLEX,4716.05,685.97,1886.42,1286.2,3858.59,8574.64
CCU,DEL,BW2,2026-09-08,2026-09-01,PREMIUM_ECONOMY,7432.24,1081.05,2972.9,2026.97,6080.92,13513.16
CCU,DEL,BW2,2026-09-08,2026-09-01,BUSINESS,13655.85,1986.3,5462.34,3724.32,11172.96,24828.81
CCU,DEL,BW2,2026-09-15,2026-09-01,ECONOMY_SAVER,3156.87,459.18,1262.75,860.97,2582.9,5739.77
CCU,DEL,BW2,2026-09-15,2026-09-01,ECONOMY_FLEX,4188.08,609.18,1675.23,1142.2,3426.61,7614.69
CCU,DEL,BW2,2026-09-22,2026-09-01,ECONOMY_SAVER,2959.17,430.42,1183.67,807.05,2421.14,5380.31
CCU,DEL,BW2,2026-09-22,2026-09-01,ECONOMY_FLEX,3971.5,577.67,1588.6,1083.13,3249.4,7220.9
CCU,DEL,BW2,2026-09-22,2026-09-01,PREMIUM_ECONOMY,6337.58,921.83,2535.03,1728.43,5185.29,11522.87
CCU,DEL,BW2,2026-10-17,2026-09-01,ECONOMY_SAVER,2881.38,419.11,1152.55,785.83,2357.49,5238.87
CCU,DEL,BW2,2026-10-17,2026-09-01,ECONOMY_FLEX,4041.83,587.9,1616.73,1102.32,3306.95,7348.78
CCU,DEL,BW2,2026-10-17,2026-09-01,PREMIUM_ECONOMY,6273.75,912.55,2509.5,1711.02,5133.07,11406.82
CCU,DEL,NS3,2026-09-03,2026-09-01,ECONOMY_SAVER,5007.16,728.31,2002.86,1365.6,4096.77,9103.93
CCU,DEL,NS3,2026-09-03,2026-09-01,ECONOMY_FLEX,7026.29,1022.01,2810.52,1916.26,5748.79,12775.08
CCU,DEL,NS3,2026-09-03,2026-09-01,PREMIUM_ECONOMY,11319.6,1646.49,4527.84,3087.17,9261.5,20581.1
CCU,DEL,NS3,2026-09-03,2026-09-01,BUSINESS,19842.92,2886.24,7937.17,5411.71,16235.12,36078.04
CCU,DEL,NS3,2026-09-06,2026-09-01,ECONOMY_SAVER,4794.71,697.41,1917.89,1307.65,3922.95,8717.66
CCU,DEL,NS3,2026-09-06,2026-09-01,ECONOMY_FLEX,6785.69,987.01,2714.27,1850.64,5551.92,12337.61
CCU,DEL,NS3,2026-09-06,2026-09-01,BUSINESS,19071.46,2774.03,7628.59,5201.31,15603.93,34675.39
CCU,DEL,NS3,2026-09-14,2026-09-01,ECONOMY_SAVER,3860.32,561.5,1544.13,1052.82,3158.45,7018.77
CCU,DEL,NS3,2026-09-14,2026-09-01,ECONOMY_FLEX,5562.03,809.02,2224.81,1516.92,4550.75,10112.78
CCU,DEL,NS3,2026-09-18,2026-09-01,ECONOMY_SAVER,4197.29,610.51,1678.91,1144.72,3434.14,7631.43
CCU,DEL,NS3,2026-09-18,2026-09-01,ECONOMY_FLEX,5131.77,746.44,2052.71,1399.57,4198.72,9330.49
CCU,DEL,NS3,2026-09-18,2026-09-01,BUSINESS,15893.82,2311.83,6357.53,4334.68,13004.04,28897.86
CCU,DEL,NS3,2026-10-04,2026-09-01,ECONOMY_SAVER,3353.81,487.83,1341.52,914.68,2744.03,6097.84
CCU,DEL,NS3,2026-10-04,2026-09-01,ECONOMY_FLEX,4566.19,664.17,1826.48,1245.32,3735.97,8302.16
CCU,DEL,NS3,2026-10-04,2026-09-01,BUSINESS,12326.64,1792.97,4930.66,3361.8,10085.43,22412.07
CCU,DEL,CE9,2026-09-01,2026-09-01,ECONOMY_SAVER,4454.61,647.94,1781.84,1214.9,3644.68,8099.29
CCU,DEL,CE9,2026-09-01,2026-09-01,ECONOMY_FLEX,5579.37,811.54,2231.75,1521.65,4564.94,10144.31
CCU,DEL,CE9,2026-09-01,2026-09-01,PREMIUM_ECONOMY,8571.23,1246.72,3428.49,2337.62,7012.83,15584.06
CCU,DEL,CE9,2026-09-01,2026-09-01,BUSINESS,15456.03,2248.15,6182.41,4215.29,12645.85,28101.88
CCU,DEL,CE9,2026-09-06,2026-09-01,ECONOMY_SAVER,4067.1,591.58,1626.84,1109.2,3327.62,7394.72
CCU,DEL,CE9,2026-09-06,2026-09-01,ECONOMY_FLEX,5440.94,791.41,2176.37,1483.89,4451.67,9892.61
CCU,DEL,CE9,2026-09-06,2026-09-01,PREMIUM_ECONOMY,8054.14,1171.51,3221.66,2196.58,6589.75,14643.89
CCU,DEL,CE9,2026-09-09,2026-09-01,ECONOMY_SAVER,3536.08,514.34,1414.43,964.38,2893.15,6429.23
